date,close,volume,open,high,low,dividends
2022-02-08 13:30:00,95.125,432057,95.52999877929688,95.75599670410156,95.0999984741211,0.0
2022-02-08 14:30:00,94.61000061035156,677414,95.12999725341797,95.30000305175781,94.61000061035156,0.0
2022-02-08 15:30:00,94.75499725341797,942086,94.62000274658203,95.05999755859375,94.41000366210938,0.0
2022-02-08 16:30:00,94.91999816894531,873003,94.76000213623047,95.12999725341797,94.70999908447266,0.0
2022-02-09 10:30:00,97.53500366210938,2846811,96.25,97.80000305175781,96.19999694824219,0.0
2022-02-09 11:30:00,97.5199966430664,1060245,97.55000305175781,97.97200012207031,97.4800033569336,0.0
2022-02-09 12:30:00,97.13999938964844,761916,97.5199966430664,97.55999755859375,96.94000244140625,0.0
2022-02-09 13:30:00,97.33999633789062,671865,97.13999938964844,97.58000183105469,97.05000305175781,0.0
2022-02-09 14:30:00,97.46150207519531,967155,97.33000183105469,97.65499877929688,97.2300033569336,0.0
2022-02-09 15:30:00,97.125,887462,97.46499633789062,97.47940063476562,96.91000366210938,0.0
2022-02-09 16:30:00,97.12999725341797,1184845,97.125,97.27999877929688,96.93000030517578,0.0
2022-02-10 10:30:00,96.06999969482422,1613253,95.45999908447266,96.57499694824219,95.26000213623047,0.49
2022-02-10 11:30:00,96.1449966430664,856809,96.08999633789062,96.62000274658203,95.95999908447266,0.0
2022-02-10 12:30:00,96.68499755859375,791824,96.13999938964844,96.80999755859375,95.97000122070312,0.0
2022-02-10 13:30:00,95.62999725341797,994058,96.68499755859375,96.79000091552734,95.62000274658203,0.0
2022-02-10 14:30:00,95.69000244140625,731576,95.63500213623047,95.75,95.2300033569336,0.0
2022-02-10 15:30:00,95.47000122070312,682548,95.70500183105469,95.91999816894531,95.33999633789062,0.0
2022-02-10 16:30:00,95.31999969482422,1209268,95.45999908447266,95.52999877929688,94.9800033569336,0.0
2022-02-11 10:30:00,95.93499755859375,1093564,95.58999633789062,96.48999786376953,95.28500366210938,0.0
2022-02-11 11:30:00,95.7300033569336,717246,95.94999694824219,96.19999694824219,95.62999725341797,0.0
2022-02-11 12:30:00,95.53500366210938,518301,95.70999908447266,95.80000305175781,95.30999755859375,0.0
2022-02-11 13:30:00,95.0250015258789,474874,95.52999877929688,95.66000366210938,95.0199966430664,0.0
2022-02-11 14:30:00,94.02999877929688,1070600,95.01000213623047,95.02999877929688,93.93000030517578,0.0
2022-02-11 15:30:00,93.94000244140625,834755,94.04000091552734,94.4000015258789,93.66000366210938,0.0
2022-02-11 16:30:00,93.7300033569336,1164109,93.93000030517578,94.12889862060547,93.36000061035156,0.0
2022-02-14 10:30:00,93.3499984741211,1109088,93.75,94.48999786376953,92.9124984741211,0.0
2022-02-14 11:30:00,93.84500122070312,848467,93.3499984741211,93.91000366210938,93.04000091552734,0.0
2022-02-14 12:30:00,93.91000366210938,569340,93.86000061035156,93.98999786376953,93.66999816894531,0.0
2022-02-14 13:30:00,93.54000091552734,469979,93.9000015258789,94.05999755859375,93.54000091552734,0.0
2022-02-14 14:30:00,92.91999816894531,957669,93.54000091552734,93.55999755859375,92.41999816894531,0.0
2022-02-14 15:30:00,93.37999725341797,927014,92.91000366210938,93.55000305175781,92.76000213623047,0.0
2022-02-14 16:30:00,93.66000366210938,1448837,93.37999725341797,93.8499984741211,93.33999633789062,0.0
2022-02-15 10:30:00,94.95999908447266,1733416,95.1500015258789,95.45999908447266,94.48999786376953,0.0
2022-02-15 11:30:00,94.86000061035156,621453,94.97000122070312,95.2249984741211,94.64099884033203,0.0
2022-02-15 12:30:00,94.72000122070312,619569,94.87000274658203,95.2699966430664,94.63999938964844,0.0
2022-02-15 13:30:00,95.0999984741211,559633,94.70999908447266,95.13999938964844,94.61000061035156,0.0
2022-02-15 14:30:00,94.875,442915,95.11000061035156,95.19000244140625,94.75,0.0
2022-02-15 15:30:00,94.6947021484375,628530,94.87000274658203,95.01000213623047,94.68000030517578,0.0
2022-02-15 16:30:00,94.47000122070312,1301324,94.69499969482422,94.77999877929688,94.36000061035156,0.0
2022-02-16 10:30:00,93.43000030517578,1262445,94.33999633789062,94.51000213623047,93.16000366210938,0.0
2022-02-16 11:30:00,94.32499694824219,713415,93.41999816894531,94.3499984741211,93.41000366210938,0.0
2022-02-16 12:30:00,94.33000183105469,501727,94.31999969482422,94.55000305175781,94.18000030517578,0.0
2022-02-16 13:30:00,94.19999694824219,360402,94.31999969482422,94.31999969482422,93.9800033569336,0.0
2022-02-16 14:30:00,94.87000274658203,701198,94.20999908447266,94.92870330810547,94.06500244140625,0.0
2022-02-16 15:30:00,95.41999816894531,779793,94.87999725341797,95.44000244140625,94.83000183105469,0.0
2022-02-16 16:30:00,95.19000244140625,1252936,95.4000015258789,95.55000305175781,95.11499786376953,0.0
2022-02-17 10:30:00,93.51699829101562,1037990,94.41999816894531,94.62999725341797,93.4800033569336,0.0
2022-02-17 11:30:00,94.11000061035156,736049,93.5,94.22000122070312,93.44100189208984,0.0
2022-02-17 12:30:00,94.0199966430664,589591,94.11000061035156,94.25499725341797,93.79190063476562,0.0
2022-02-17 13:30:00,93.87000274658203,377521,94.01499938964844,94.11499786376953,93.78569793701172,0.0
2022-02-17 14:30:00,93.53289794921875,509353,93.86499786376953,94.06999969482422,93.5250015258789,0.0
2022-02-17 15:30:00,93.13500213623047,729047,93.52999877929688,93.55500030517578,93.06999969482422,0.0
2022-02-17 16:30:00,93.05999755859375,1468647,93.12999725341797,93.38999938964844,92.7750015258789,0.0
2022-02-18 10:30:00,93.2699966430664,1093915,92.55999755859375,93.61000061035156,92.52999877929688,0.0
2022-02-18 11:30:00,93.12000274658203,755486,93.27359771728516,93.36000061035156,92.83999633789062,0.0
2022-02-18 12:30:00,93.01200103759766,603319,93.1261978149414,93.30000305175781,92.66999816894531,0.0
2022-02-18 13:30:00,92.88999938964844,533325,93.01000213623047,93.16999816894531,92.73999786376953,0.0
2022-02-18 14:30:00,93.88999938964844,653772,92.8949966430664,93.94000244140625,92.87000274658203,0.0
2022-02-18 15:30:00,93.38999938964844,679212,93.88999938964844,94.05000305175781,93.37000274658203,0.0
2022-02-18 16:30:00,93.36000061035156,853419,93.41000366210938,93.5999984741211,93.05999755859375,0.0
2022-02-22 10:30:00,94.0,1770958,93.25,94.0,92.75,0.0
2022-02-22 11:30:00,93.55000305175781,1150826,93.97000122070312,94.04000091552734,93.41000366210938,0.0
2022-02-22 12:30:00,93.47000122070312,835004,93.52999877929688,93.67500305175781,93.16000366210938,0.0
2022-02-22 13:30:00,92.94000244140625,629799,93.44999694824219,93.47000122070312,92.67500305175781,0.0
2022-02-22 14:30:00,92.70999908447266,785593,92.94999694824219,93.06500244140625,92.36000061035156,0.0
2022-02-22 15:30:00,93.51000213623047,956824,92.69999694824219,93.66000366210938,92.54000091552734,0.0
2022-02-22 16:30:00,93.11000061035156,1196274,93.4800033569336,93.54000091552734,92.75,0.0
2022-02-23 10:30:00,90.86000061035156,1873101,93.87999725341797,93.87999725341797,90.8499984741211,0.0
2022-02-23 11:30:00,90.80000305175781,1310317,90.83999633789062,91.08000183105469,90.43000030517578,0.0
2022-02-23 12:30:00,91.16999816894531,901541,90.80000305175781,91.29499816894531,90.68000030517578,0.0
2022-02-23 13:30:00,90.30999755859375,824509,91.18000030517578,91.20999908447266,90.06999969482422,0.0
2022-02-23 14:30:00,90.12000274658203,710515,90.30500030517578,90.5875015258789,90.05999755859375,0.0
2022-02-23 15:30:00,89.91000366210938,1155208,90.13099670410156,90.19000244140625,89.61000061035156,0.0
2022-02-23 16:30:00,89.66999816894531,1599354,89.9000015258789,89.91000366210938,89.44000244140625,0.0
2022-02-24 10:30:00,88.83000183105469,2270703,87.5,89.58999633789062,87.25,0.0
2022-02-24 11:30:00,88.94999694824219,1085187,88.80999755859375,89.44999694824219,88.51000213623047,0.0
2022-02-24 12:30:00,88.79000091552734,725098,88.97000122070312,89.27410125732422,88.58000183105469,0.0
2022-02-24 13:30:00,88.83000183105469,754938,88.79000091552734,89.18000030517578,88.5199966430664,0.0
2022-02-24 14:30:00,89.72000122070312,859845,88.83000183105469,89.79000091552734,88.81009674072266,0.0
2022-02-24 15:30:00,90.24359893798828,752501,89.7249984741211,90.55999755859375,89.69000244140625,0.0
2022-02-24 16:30:00,91.0,1321091,90.20999908447266,91.19999694824219,90.20999908447266,0.0
2022-02-25 10:30:00,91.0199966430664,1153097,91.30000305175781,91.83999633789062,90.27999877929688,0.0
2022-02-25 11:30:00,91.80999755859375,849195,91.0199966430664,91.9800033569336,90.88999938964844,0.0
2022-02-25 12:30:00,91.94999694824219,740819,91.81999969482422,92.11499786376953,91.58000183105469,0.0
2022-02-25 13:30:00,92.33999633789062,774640,91.95999908447266,92.37000274658203,91.66999816894531,0.0
2022-02-25 14:30:00,92.5199966430664,767747,92.3499984741211,92.79000091552734,92.26000213623047,0.0
2022-02-25 15:30:00,92.29000091552734,829341,92.52999877929688,92.67500305175781,92.01000213623047,0.0
2022-02-25 16:30:00,92.56999969482422,981442,92.30999755859375,92.61990356445312,92.1500015258789,0.0
2022-02-28 10:30:00,90.69999694824219,1315111,91.41999816894531,91.73999786376953,90.62000274658203,0.0
2022-02-28 11:30:00,92.12999725341797,828143,90.69999694824219,92.19999694824219,90.69400024414062,0.0
2022-02-28 12:30:00,91.62000274658203,719976,92.12999725341797,92.30999755859375,91.5999984741211,0.0
2022-02-28 13:30:00,91.41999816894531,640187,91.62000274658203,91.75,91.19999694824219,0.0
2022-02-28 14:30:00,90.80000305175781,761490,91.41000366210938,91.6500015258789,90.75,0.0
2022-02-28 15:30:00,91.44000244140625,987753,90.81999969482422,91.55000305175781,90.72000122070312,0.0
2022-02-28 16:30:00,91.7699966430664,1351205,91.44000244140625,91.88500213623047,90.94999694824219,0.0
2022-03-01 10:30:00,90.80999755859375,1154937,91.48999786376953,91.51000213623047,90.48999786376953,0.0
2022-03-01 11:30:00,90.79000091552734,857853,90.81999969482422,91.09500122070312,90.12000274658203,0.0
2022-03-01 12:30:00,90.48999786376953,633723,90.77999877929688,90.77999877929688,90.05999755859375,0.0
2022-03-01 13:30:00,89.79000091552734,997776,90.48999786376953,90.90979766845703,89.75,0.0
2022-03-01 14:30:00,90.19999694824219,661529,89.77999877929688,90.2300033569336,89.6500015258789,0.0
2022-03-01 15:30:00,90.04000091552734,926530,90.19000244140625,90.62999725341797,89.97000122070312,0.0
2022-03-01 16:30:00,90.13999938964844,1042525,90.02999877929688,90.22000122070312,89.6500015258789,0.0
2022-03-02 10:30:00,92.51000213623047,2393150,90.7699966430664,92.93000030517578,90.58999633789062,0.0
2022-03-02 11:30:00,93.0,1203476,92.5,93.19999694824219,92.19999694824219,0.0
2022-03-02 12:30:00,92.58999633789062,794826,93.0199966430664,93.27999877929688,92.44999694824219,0.0
2022-03-02 13:30:00,92.70449829101562,650205,92.5999984741211,92.8499984741211,92.44999694824219,0.0
2022-03-02 14:30:00,92.58999633789062,988312,92.72000122070312,92.93499755859375,92.44100189208984,0.0
2022-03-02 15:30:00,92.80000305175781,1355556,92.58999633789062,92.87999725341797,92.48999786376953,0.0
2022-03-02 16:30:00,92.75499725341797,1894478,92.80500030517578,92.9800033569336,92.58000183105469,0.0
2022-03-03 10:30:00,92.22000122070312,1322351,93.4800033569336,93.5,92.16999816894531,0.0
2022-03-03 11:30:00,91.79000091552734,521898,92.18000030517578,92.2300033569336,91.44000244140625,0.0
2022-03-03 12:30:00,91.48999786376953,651975,91.7699966430664,91.95999908447266,91.45999908447266,0.0
2022-03-03 13:30:00,92.38480377197266,786246,91.48999786376953,92.44000244140625,91.41999816894531,0.0
2022-03-03 14:30:00,91.98259735107422,580910,92.375,92.38999938964844,91.94000244140625,0.0
2022-03-03 15:30:00,91.4800033569336,801459,91.98999786376953,92.0199966430664,91.08000183105469,0.0
2022-03-03 16:30:00,91.52999877929688,1015736,91.47000122070312,91.55500030517578,91.20999908447266,0.0
2022-03-04 10:30:00,89.93000030517578,1075398,90.97000122070312,91.16000366210938,89.87999725341797,0.0
2022-03-04 11:30:00,89.70999908447266,778299,89.94000244140625,90.36000061035156,89.55999755859375,0.0
2022-03-04 12:30:00,90.12999725341797,726956,89.69999694824219,90.37999725341797,89.44499969482422,0.0
2022-03-04 13:30:00,90.16000366210938,700276,90.11499786376953,90.44499969482422,89.78279876708984,0.0
2022-03-04 14:30:00,90.20999908447266,623025,90.1500015258789,90.41999816894531,89.86499786376953,0.0
2022-03-04 15:30:00,89.9800033569336,869350,90.22000122070312,90.33999633789062,89.5999984741211,0.0
2022-03-04 16:30:00,90.02999877929688,1157166,89.97000122070312,90.13999938964844,89.61000061035156,0.0
2022-03-07 10:30:00,88.19000244140625,1470747,90.04000091552734,90.05000305175781,88.19000244140625,0.0
2022-03-07 11:30:00,87.0999984741211,1758113,88.18000030517578,88.43000030517578,87.05500030517578,0.0
2022-03-07 12:30:00,86.7699966430664,1600550,87.0999984741211,87.11000061035156,86.43000030517578,0.0
2022-03-07 13:30:00,85.93000030517578,1441254,86.7699966430664,87.19000244140625,85.76000213623047,0.0
2022-03-07 14:30:00,85.91000366210938,1580941,85.9000015258789,86.26000213623047,85.4800033569336,0.0
2022-03-07 15:30:00,85.08000183105469,2080961,85.91000366210938,85.94000244140625,84.7750015258789,0.0
2022-03-07 16:30:00,84.45999908447266,2445146,85.06999969482422,85.08000183105469,84.3499984741211,0.0
2022-03-08 10:30:00,84.48999786376953,2359435,84.75499725341797,85.08999633789062,83.76000213623047,0.0
2022-03-08 11:30:00,84.9800033569336,1143323,84.45999908447266,85.89330291748047,84.22000122070312,0.0
2022-03-08 12:30:00,86.16999816894531,1335032,84.9800033569336,86.56999969482422,84.27999877929688,0.0
2022-03-08 13:30:00,85.91000366210938,1070443,86.19000244140625,86.91999816894531,85.87999725341797,0.0
2022-03-08 14:30:00,85.20500183105469,828569,85.86000061035156,85.87999725341797,84.51000213623047,0.0
2022-03-08 15:30:00,84.75,895137,85.19000244140625,85.8499984741211,84.73999786376953,0.0
2022-03-08 16:30:00,84.0,1571194,84.76000213623047,84.85749816894531,83.87999725341797,0.0
2022-03-09 10:30:00,87.36209869384766,1542169,86.5,87.47000122070312,86.33000183105469,0.0
2022-03-09 11:30:00,86.61499786376953,669257,87.37000274658203,87.40499877929688,86.42500305175781,0.0
2022-03-09 12:30:00,87.19000244140625,554719,86.62999725341797,87.2699966430664,86.52999877929688,0.0
2022-03-09 13:30:00,87.61119842529297,557710,87.19499969482422,87.63999938964844,87.0801010131836,0.0
2022-03-09 14:30:00,87.61000061035156,878688,87.62999725341797,87.6500015258789,87.18000030517578,0.0
2022-03-09 15:30:00,87.78500366210938,937308,87.61000061035156,88.125,87.5999984741211,0.0
2022-03-09 16:30:00,87.5999984741211,1437546,87.79000091552734,88.05000305175781,87.43000030517578,0.0
2022-03-10 10:30:00,86.31999969482422,1475364,86.08999633789062,87.1500015258789,85.5999984741211,0.0
2022-03-10 11:30:00,85.97000122070312,964511,86.30000305175781,86.37000274658203,85.6500015258789,0.0
2022-03-10 12:30:00,86.73999786376953,762159,85.9800033569336,87.0,85.74500274658203,0.0
2022-03-10 13:30:00,86.01000213623047,910095,86.73290252685547,86.73999786376953,85.91999816894531,0.0
2022-03-10 14:30:00,87.0999984741211,819544,86.01000213623047,87.2300033569336,85.98999786376953,0.0
2022-03-10 15:30:00,87.05500030517578,1296769,87.0999984741211,87.36000061035156,86.83499908447266,0.0
2022-03-10 16:30:00,87.18000030517578,1475010,87.05500030517578,87.25,86.76000213623047,0.0
2022-03-11 10:30:00,85.26000213623047,2547437,88.3499984741211,88.80999755859375,84.79000091552734,0.0
2022-03-11 11:30:00,84.81999969482422,1668036,85.23999786376953,85.46499633789062,84.5,0.0
2022-03-11 12:30:00,85.04000091552734,1322778,84.80999755859375,85.27999877929688,84.5199966430664,0.0
2022-03-11 13:30:00,85.28500366210938,999739,85.04000091552734,85.44000244140625,84.86000061035156,0.0
2022-03-11 14:30:00,84.36000061035156,1324139,85.30000305175781,85.36000061035156,84.24500274658203,0.0
2022-03-11 15:30:00,83.16000366210938,2338377,84.3499984741211,84.41999816894531,83.05999755859375,0.0
2022-03-11 16:30:00,82.70999908447266,2721342,83.1500015258789,83.16000366210938,82.54000091552734,0.0
2022-03-14 09:30:00,80.68499755859375,3513614,81.5,82.16000366210938,80.37000274658203,0.0
2022-03-14 10:30:00,80.30000305175781,1765387,80.68000030517578,81.16000366210938,80.1500015258789,0.0
2022-03-14 11:30:00,79.71499633789062,2007425,80.27999877929688,80.41000366210938,79.61000061035156,0.0
2022-03-14 12:30:00,79.689697265625,1613287,79.70999908447266,79.94999694824219,79.12999725341797,0.0
2022-03-14 13:30:00,79.05999755859375,1901048,79.68000030517578,79.73970031738281,78.98999786376953,0.0
2022-03-14 14:30:00,79.66999816894531,2172764,79.06999969482422,79.76000213623047,78.91999816894531,0.0
2022-03-14 15:30:00,79.27989959716797,2612637,79.68000030517578,79.76000213623047,79.26000213623047,0.0
2022-03-15 09:30:00,82.79740142822266,2960953,80.5,82.94000244140625,80.27999877929688,0.0
2022-03-15 10:30:00,82.79000091552734,1269580,82.80999755859375,82.86000061035156,82.22000122070312,0.0
2022-03-15 11:30:00,82.83999633789062,1098219,82.78500366210938,83.19999694824219,82.44999694824219,0.0
2022-03-15 12:30:00,82.66999816894531,931699,82.83000183105469,82.94999694824219,82.3949966430664,0.0
2022-03-15 13:30:00,82.63999938964844,951722,82.67500305175781,83.0199966430664,82.51000213623047,0.0
2022-03-15 14:30:00,83.17500305175781,1243747,82.63999938964844,83.44000244140625,82.55000305175781,0.0
2022-03-15 15:30:00,83.12000274658203,1615081,83.18000030517578,83.375,82.91000366210938,0.0
2022-03-16 09:30:00,89.7300033569336,7185033,88.01000213623047,90.01000213623047,87.69499969482422,0.0
2022-03-16 10:30:00,89.23999786376953,2116228,89.70999908447266,90.08999633789062,89.11000061035156,0.0
2022-03-16 11:30:00,88.5,1973716,89.2699966430664,89.44000244140625,88.3499984741211,0.0
2022-03-16 12:30:00,87.17500305175781,2480445,88.5,88.54000091552734,87.16000366210938,0.0
2022-03-16 13:30:00,86.16999816894531,2559190,87.16999816894531,87.36000061035156,86.0999984741211,0.0
2022-03-16 14:30:00,86.77999877929688,1693382,86.16000366210938,86.94999694824219,85.62000274658203,0.0
2022-03-16 15:30:00,87.41999816894531,1622855,86.7699966430664,87.41999816894531,86.38999938964844,0.0
2022-03-17 09:30:00,87.8499984741211,1951538,87.45999908447266,87.94999694824219,86.01000213623047,0.0
2022-03-17 10:30:00,86.76000213623047,1016115,87.87000274658203,87.88500213623047,86.4800033569336,0.0
2022-03-17 11:30:00,87.19719696044922,862697,86.73999786376953,87.27999877929688,86.44000244140625,0.0
2022-03-17 12:30:00,87.38999938964844,694719,87.19000244140625,87.3949966430664,86.80999755859375,0.0
2022-03-17 13:30:00,87.37000274658203,725848,87.3949966430664,87.62000274658203,87.23999786376953,0.0
2022-03-17 14:30:00,87.19499969482422,820702,87.37989807128906,87.45500183105469,87.0250015258789,0.0
2022-03-17 15:30:00,87.66999816894531,1088935,87.19999694824219,87.68000030517578,87.19000244140625,0.0
2022-03-18 09:30:00,86.05899810791016,3739652,86.12000274658203,86.30999755859375,84.9822006225586,0.0
2022-03-18 10:30:00,86.88999938964844,1059209,86.05999755859375,87.16999816894531,86.0,0.0
2022-03-18 11:30:00,87.02999877929688,1019033,86.87999725341797,87.05999755859375,86.51000213623047,0.0
2022-03-18 12:30:00,87.16000366210938,884730,87.02999877929688,87.38999938964844,86.9708023071289,0.0
2022-03-18 13:30:00,87.62000274658203,922293,87.16000366210938,87.73999786376953,87.01000213623047,0.0
2022-03-18 14:30:00,88.0199966430664,990303,87.62999725341797,88.1500015258789,87.51000213623047,0.0
2022-03-18 15:30:00,89.5999984741211,4517597,88.02999877929688,89.75,87.98999786376953,0.0
2022-03-21 09:30:00,87.12000274658203,1860139,89.6050033569336,89.72000122070312,87.11000061035156,0.0
2022-03-21 10:30:00,87.5,1147152,87.11000061035156,87.80000305175781,86.9800033569336,0.0
2022-03-21 11:30:00,87.16000366210938,933707,87.51000213623047,87.55220031738281,87.02999877929688,0.0
2022-03-21 12:30:00,86.22000122070312,1386545,87.16000366210938,87.16000366210938,86.12999725341797,0.0
2022-03-21 13:30:00,86.45500183105469,1035732,86.20999908447266,86.51000213623047,85.97000122070312,0.0
2022-03-21 14:30:00,86.47000122070312,1333096,86.45999908447266,86.58999633789062,86.08000183105469,0.0
2022-03-21 15:30:00,86.91999816894531,1471109,86.47000122070312,86.93000030517578,86.1500015258789,0.0
2022-03-22 09:30:00,88.58999633789062,1603200,87.4000015258789,88.98999786376953,87.1500015258789,0.0
2022-03-22 10:30:00,88.77999877929688,954445,88.58940124511719,89.04000091552734,88.44000244140625,0.0
2022-03-22 11:30:00,88.93000030517578,830648,88.79499816894531,89.09500122070312,88.66000366210938,0.0
2022-03-22 12:30:00,88.58999633789062,596052,88.93000030517578,88.95999908447266,88.53510284423828,0.0
2022-03-22 13:30:00,88.08000183105469,678455,88.59500122070312,88.62000274658203,88.0199966430664,0.0
2022-03-22 14:30:00,88.05709838867188,747101,88.08000183105469,88.2300033569336,87.97000122070312,0.0
2022-03-22 15:30:00,87.88999938964844,1416370,88.05999755859375,88.13999938964844,87.69999694824219,0.0
2022-03-23 09:30:00,86.87999725341797,1442063,87.3635025024414,87.70999908447266,86.5199966430664,0.0
2022-03-23 10:30:00,87.04499816894531,904439,86.87750244140625,87.16999816894531,86.6500015258789,0.0
2022-03-23 11:30:00,86.73999786376953,740315,87.05000305175781,87.05000305175781,86.5199966430664,0.0
2022-03-23 12:30:00,86.2300033569336,724281,86.73999786376953,86.83000183105469,86.18000030517578,0.0
2022-03-23 13:30:00,86.47000122070312,560603,86.22000122070312,86.7300033569336,86.16729736328125,0.0
2022-03-23 14:30:00,86.3499984741211,726343,86.44999694824219,86.47000122070312,86.11399841308594,0.0
2022-03-23 15:30:00,86.2300033569336,1055473,86.33000183105469,86.55000305175781,86.0999984741211,0.0
2022-03-24 16:00:00,87.12000274658203,0,87.12000274658203,87.12000274658203,87.12000274658203,0.0
