"","date","sentiment_by_dictionary","sentiment_by_basic","sentiment_weighted_mixed","sentiment_avg_mean","Topic_1","Topic_2","volume","Target","ema","M","ROC","rsi"
"25",2022-03-08 15:30:00,0.0884966670128656,-0.3589834388842,0.0896472805170417,0.139618746239385,-0.123259367008926,0.0194639813421059,0.137283864475277,1,0.523585027059105,0.930000305175781,0.010884305087945,0.315553877909614
"26",2022-03-08 16:30:00,0.0773366358072084,0.0794411868252774,0.0622397977442729,0.324875613777086,0.0557592183885685,0.324307120584912,0.0934101893060513,0,0.475081044426128,-1.16000366210938,-0.0135945330166809,0.219820586108656
"27",2022-03-08 18:30:00,-0.0877717703880762,-0.182387073198829,-0.0646137860246202,0.0807416190626108,0.0364532925123681,0.708536494005532,0.262606367496651,0,0.444312851964638,-1.20500183105469,-0.0142433402060336,0.166177022563565
"28",2022-03-08 19:30:00,-0.0826306637702823,-0.280185124860712,-0.0725512695609716,-0.18280877891652,0.0317932414388025,0.376340690903943,0.255342306815403,0,0.451006904148219,2.61209869384766,0.0303557889576362,0.613293018706108
"29",2022-03-09 13:30:00,-0.153334372339692,-0.0858006946057108,-0.155542114191984,-0.253206168100871,-0.129051688141499,0.448540924183449,0.0368794045797744,1,0.44938999383242,2.61499786376953,0.030656187224074,0.546177995893289
"30",2022-03-09 14:30:00,0.244380810730938,0.247110559905169,0.246980908251497,0.14814099692035,0.199237349332149,-0.0672257863800656,0.00821408219187682,0,0.453832917048454,-0.172096252441406,-0.00197186177748421,0.602913609496992
"31",2022-03-09 15:30:00,0.188159637303147,0.170503658258822,0.187441469306787,0.100491520639159,0.18494208042438,-0.056386135145418,0.00896263707551545,1,0.462178786736559,0.996200561523438,0.011435839609816,0.643412870199976
"32",2022-03-09 16:30:00,0.0769682257026166,0.119679941077752,0.0754103520740462,0.06535111935149,0.0422450702752287,-0.0934549981524171,0.103964287600242,1,0.478335704941139,0.173805236816406,0.00198185926076899,0.661614044385731
"33",2022-03-09 18:30:00,0.0509406539969863,0.115855729787862,0.0470427412568549,-0.0160931419783476,-0.0401268801298932,-0.117905958279184,0.229158402572366,1,0.484232941667081,-0.0100021362304688,-0.000114173121324335,0.639669276986706
"34",2022-03-09 19:30:00,0.097377146965667,0.124879223681891,0.0954321292430496,0.0238115580235326,0.0532133820092894,-0.136307512886361,0.238623079466196,0,0.476421735994653,-1.46500396728516,-0.0168293675234938,0.502333998937921
"35",2022-03-10 13:30:00,0.0469658568828743,0.084526203857214,0.0467737491414175,0.0154385369751413,-0.0242961374403125,-0.234015365946797,0.0601299046800072,1,0.464021574419473,0.419998168945312,0.00485379636476768,0.563949021578975
"36",2022-03-10 15:30:00,-0.139693396134753,-0.0940337358015765,-0.143871120980395,0.256821293371026,0.00942499628568755,-0.161917686507364,0.0744915970897708,1,0.457940141787313,0.360000610351562,0.00414175256050875,0.615419048725039
"37",2022-03-10 17:30:00,-0.457240539901013,-0.250191483797098,-0.44434421193013,0.147879071351258,0.245308308809445,-0.193926216127858,0.19392626922098,1,0.460182165287216,1.04499816894531,0.0120765129237244,0.610580679675801
"38",2022-03-10 18:30:00,0.186115288182639,0.0740154248145197,0.200555047637896,0.296639578220029,-0.049545831845252,0.339549277547052,0.238534484204141,0,0.463494531230056,0.0800018310546875,0.000918083971016337,0.624973522129434
"39",2022-03-10 19:30:00,0.00816226713082374,-0.335355743089047,-0.00784186976310746,0.387121852543258,-0.152744781074396,-0.0445530778988835,0.506929826295724,1,0.446771232541636,-1.79499816894531,-0.020834669931566,0.434187581448603
"40",2022-03-11 13:30:00,0.132764653903671,0.0168505397223855,0.143542924352302,0.364696557983402,0.087266489418528,-0.194779776917738,0.286842927858179,0,0.427121386804116,-2.36000061035156,-0.0274435898622487,0.398241455399536
"41",2022-03-11 14:30:00,-0.40883442737361,-0.418364973643687,-0.399601376841129,0.170830786527865,0.287430328902974,-0.346347785749261,0.11958883789795,0,0.400078157681085,0.465003967285156,0.00546727158397786,0.459728442914769
"42",2022-03-11 16:30:00,-0.268490033804182,-0.327101267868225,-0.268963665278994,-0.00507760836625537,-0.140270182815928,-0.514011512332805,0.454608567862594,1,0.349795884147005,-2.125,-0.0252321250057799,0.286589047803948
"43",2022-03-11 18:30:00,-0.0623357053520136,-0.0493215486825548,-0.0888277653627807,0.428418933224985,0.233967764938111,-0.423731044172435,0.550452874453256,0,0.31771007948632,-1.65000152587891,-0.019752860210966,0.256289207977235
"44",2022-03-11 19:30:00,-0.0328381505925773,-0.811536471787175,-0.0268040501315534,0.105782198606406,0.519101439417379,0.324307120584912,0.311206875192551,0,0.218844013413147,-2.40999603271484,-0.0295708436775186,0.125383596301918
"45",2022-03-14 13:30:00,0.11567962555753,-0.0993947914349105,0.118635797867199,0.406754520314493,0.282282082002654,-0.342621925158516,0.273140944800897,0,0.122630424782931,-0.610305786132812,-0.007629350455157,0.0975392900922371
"46",2022-03-14 15:30:00,0.0612328126720023,0.0450048796806582,0.0599654499781091,0.408947899677307,0.296340756230451,-0.378590810092251,0.345158631818863,0,0.074690450179777,-0.654998779296875,-0.00825070093118363,0.0684477992930933
"47",2022-03-14 16:30:00,0.0918698266456634,0.0227935307148911,0.0959079238216587,0.169827400267244,0.426432995211617,-0.446946021699387,0.52324737173646,0,0,0.219902038574219,0.00277759659951471,0.145436369669272
"48",2022-03-14 18:30:00,0.0538331011238643,-0.00393450409829659,0.0740535669733465,0.153326394610143,0.0815004528901691,-0.351005111487693,0.187121702610732,0,0.0039731211265909,3.51010131835938,0.0433226686215136,0.566367372931058
"49",2022-03-15 13:30:00,-0.069639541705976,-0.135750917464324,-0.066527449139754,0.233524813596904,-0.0172330493077508,-0.329122060415336,0.102560528207956,0,0.00638877707092121,-0.120002746582031,-0.00145053509352167,0.555428196682015
"50",2022-03-15 15:30:00,-0.814756326265537,-0.614430041294668,-0.784187861120433,-0.0629016970203658,0.12389778030457,-0.444973507268993,0.107571666434334,0,0.00628944795912497,-0.199996948242188,-0.00241717489464843,0.552486791263993
"51",2022-03-15 16:30:00,0.0982293781465585,0.10115186910817,0.159984531823532,0.446879581719681,0.658104105726022,-0.514011512332805,0.180656500902596,0,0.0116945735156147,0.5050048828125,0.00609010147972366,0.613201047881987
"52",2022-03-15 17:30:00,0.398011037748561,0.234325479995495,0.411172711668387,0.275928086794476,0.225651366099132,-0.514011512332805,0.399011537155326,1,0.14775762035872,6.1199951171875,0.0710439657917465,1
"53",2022-03-16 13:30:00,-0.0446044833818444,-0.174505631602732,-0.0444125919146067,0.231203541765334,0.0964429256008543,-0.445310278025402,0.490163798624471,0,0.222957660242777,-2.06499481201172,-0.0234117180573206,0.807646887404906
"54",2022-03-16 15:30:00,-0.173404399715646,-0.233306580521991,-0.13770255580694,-0.132413136482251,-0.0214644851162332,-0.458123603471624,0.509871239049788,0,0.238489156845119,-2.33000183105469,-0.0266804840115373,0.725482497427089
"55",2022-03-16 16:30:00,-0.319427483587619,-0.444475730901651,-0.284913624596672,-0.0900451064794885,0.222272829070797,-0.403982191762354,0.293186248513714,0,0.258806747797614,-0.395004272460938,-0.00454146126541044,0.763376138177907
"56",2022-03-16 17:30:00,-0.189179839348689,-0.0956586031234114,-0.159706412571694,0.0302163134246331,0.0241677033184224,-0.407316413597823,0.275535519567415,1,0.283762730490678,1.25,0.0144020004873324,0.802290496124236
"57",2022-03-16 18:30:00,0.147041411069189,-0.121258621825451,0.154075621193933,0.184767901411541,0.0978812384820967,-0.460663962965314,0.123687244709874,1,0.323987879015982,-0.659996032714844,-0.00757835790870853,0.730077269967324
"58",2022-03-17 13:30:00,-0.0179099996368875,-0.206427096116789,-0.0133813553987174,0.295493319061795,0.0530496147568212,-0.39046981906072,0.08529145964198,0,0.340447755316393,-0.652801513671875,-0.00745861181466978,0.759585935798572
"59",2022-03-17 14:30:00,0.213513928994007,-0.102249841761211,0.18044749356949,0.404830211708152,0.5499909208193,-0.435768439927151,0.0432517564511241,1,0.357320288060097,0.629997253417969,0.00723514207425602,0.772884693941216
"60",2022-03-17 15:30:00,-0.205710345465871,-0.590928165726382,-0.211142980732293,0.221008480232043,0.12389778030457,-0.375935502205181,0.0510423833226677,1,0.372380528443851,0.172805786132812,0.00197982029691968,0.770856863661447
"61",2022-03-17 16:30:00,0.230374269296529,-0.025857992138746,0.243475571212941,0.413306768885368,0.214271030845793,-0.514011512332805,0.0747814087097151,0,0.384209012988417,-0.194999694824219,-0.00223386633372513,0.752103918594263
"62",2022-03-17 17:30:00,-0.299760096309701,-0.838446747113955,-0.300793544976377,0.404346008707138,0.171594773645771,-0.416207671825738,0.14191184070672,0,0.399789659787259,0.299995422363281,0.003427738968516,0.790711117087301
"63",2022-03-17 18:30:00,0.133464062210647,0.0841731288494251,0.141606443573245,-0.127148928380172,-0.049545831845252,-0.514011512332805,0.134472341385074,1,0.403658693423913,-0.779998779296875,-0.00893680088803439,0.69648464620452
"64",2022-03-18 13:30:00,0.372933065933229,0.251393147485618,0.382554278376034,0.489628744354904,0.60018632809742,0.0895779033679519,0.124417529949078,1,0.410813589302379,0.971000671386719,0.011219787218347,0.708288070657235
"65",2022-03-18 14:30:00,0.436536638708573,-0.238976753602909,0.439850792060374,0.476867572768733,-0.0311174480543334,-0.0738942300510036,0.09080563876308,1,0.418622339907035,0.270004272460938,0.00310260826566022,0.719776690596061
"66",2022-03-18 15:30:00,0.012964162231901,-0.786990738515699,0.0521159915910697,0.631505973396902,0.374306995345876,-0.367305751572204,0.100206497035938,1,0.430412026619791,0.590003967285156,0.00675644095708261,0.760877639057265
"67",2022-03-18 16:30:00,0.170542288147935,-0.0133201188477789,0.156127353134364,0.290024162110351,0.48345973010747,-0.423731044172435,0.117227298652877,1,0.445187202507431,0.859992980957031,0.00981847115228174,0.795913482050162
"68",2022-03-18 17:30:00,-0.617305141095171,-0.313466132165453,-0.632693885205052,-0.0171600626201687,-0.270686437336275,-0.460663962965314,1,1,0.474783335313905,1.97999572753906,0.0223459892187146,0.916274884201169
"69",2022-03-18 18:30:00,0.0917052778845581,-0.398526833780502,0.0980681489327021,0.0156030355268956,-0.0986881886210349,-0.514011512332805,0.156481757009224,1,0.481173022593916,-2.09999847412109,-0.023716509587417,0.686121213228323
"70",2022-03-21 13:30:00,0.14902860145614,-0.0665951661940829,0.146422829627674,0.488366091436835,0.169397351188317,-0.377245166257882,0.103063068564474,1,0.482280874789853,0.0400009155273438,0.000459041941230254,0.654467562898276
"71",2022-03-21 14:30:00,-0.117945378305435,-0.44573547636836,-0.114746722898977,-0.0518056155323208,0.11367699601717,-0.346347785749261,0.216394428108824,0,0.473628501128374,-1.27999877929688,-0.014736609886576,0.570874804771824
"72",2022-03-21 15:30:00,0.0101955533377813,-0.331693689984379,0.00419883976521017,0.403982536768606,-0.0214644851162332,-0.486067557902214,0.203017794883949,0,0.463468922804917,0.25,0.00289536361241627,0.594586553266888
"73",2022-03-21 17:30:00,0.155128613515311,0.144461993157627,0.148838639841229,0.449225924694573,-0.247809822975135,-0.473540957640225,0.237558184437817,1,0.463797795820811,0.464996337890625,0.00536406578621929,0.640423759179059
"74",2022-03-21 18:30:00,0.148348107847512,-0.0705922318855182,0.141708252674999,0.301968168116501,0.0943710701409694,-0.486067557902214,0.108253149198676,1,0.498987426722619,1.86000061035156,0.0211732513338836,0.802220333382707
"75",2022-03-22 13:30:00,-0.0433258751906,-0.338058305302375,-0.030293648500891,0.383000953649717,0.112837607935596,-0.462983421633466,0.0772705851967328,1,0.516578212348792,0.340003967285156,0.00383060375697752,0.814420136049415
"76",2022-03-22 14:30:00,-0.657801325546987,-0.379630352700668,-0.662036117727328,0.126426725680806,-0.0986881886210349,-0.318403831318671,0.0185584549787159,1,0.529001522016119,-0.19000244140625,-0.00214244256992391,0.771478619623131
"77",2022-03-22 15:30:00,-0.0955689160740591,-0.0971723838904786,-0.0972967523974607,0.0827308723956953,0.287430328902974,-0.430179649041033,0.0391813797786069,0,0.535003532312747,-0.849998474121094,-0.00960403364022433,0.708513190568566
"78",2022-03-22 16:30:00,0.0425215804996457,-0.689943870453743,0.0575198540632209,0.513084924028078,-0.00859386786543291,-0.514011512332805,0.0563613525443233,0,0.540198682517124,-0.53289794921875,-0.00603349369130601,0.705649379840218
"79",2022-03-22 17:30:00,-0.0786712673806886,-0.271778555846452,-0.0964443257606649,0.177032071552734,-0.140270182815928,-0.423731044172435,0.0957381924914765,0,0.530260799942498,-0.845001220703125,-0.00966082035710336,0.581659238636513
"80",2022-03-23 13:30:00,0.140165054090648,-0.089068724780287,0.140963604039853,0.54334850603312,0.166224913468285,-0.467376568514866,0.0546630264191572,1,0.522379768041602,-0.139999389648438,-0.00161271079286518,0.545214228465938
"81",2022-03-23 14:30:00,-0.574835747797267,-0.504047386131158,-0.579749578341057,0.133537220140675,0.687589519791492,-0.300621314862841,0.00968666558717261,0,0.501285565115531,-0.269996643066406,-0.00311756668983687,0.521909713026939
"82",2022-03-23 16:30:00,-0.49995620629801,-0.636629663706196,-0.474071314500295,0.411113607421938,0.128918516445749,-0.452240665696762,0.0511662665280843,1,0.492158415967015,0.1199951171875,0.00139060302759741,0.50706439887796
"83",2022-03-23 17:30:00,0.0367320748809986,-0.541604749096096,0.0282848654284056,0.0938995730697611,0.225651366099132,-0.435768439927151,0.193158805451345,0,0.523127685721416,-0.0934085156544145,-0.00105423916292344,0.54248982598687
